sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
13,layer3,0,230.34510803222656,0.7381182909011841,184.83114624023438,234.82566833496094,184.83114624023438,234.82566833496094,188.4771728515625
14,layer3,0,256.0739440917969,0.686812698841095,185.3953094482422,243.84249877929688,185.3953094482422,243.84249877929688,185.09674072265625
15,layer3,0,296.877197265625,0.6125056743621826,201.53598022460938,262.9005432128906,201.53598022460938,262.9005432128906,201.248291015625
16,layer3,0,250.85861206054688,0.694322943687439,187.6962432861328,238.00350952148438,187.6962432861328,238.00350952148438,191.86764526367188
17,layer3,0,268.8893127441406,0.6637482643127441,192.31704711914062,249.78257751464844,192.31704711914062,249.78257751464844,193.3246307373047
18,layer3,0,283.1444396972656,0.6293871998786926,192.59689331054688,254.3955078125,192.59689331054688,254.3955078125,192.03887939453125
19,layer3,0,254.72607421875,0.6827633380889893,189.75555419921875,241.211669921875,189.75555419921875,241.211669921875,188.55374145507812
20,layer3,0,236.97003173828125,0.7171328663825989,182.89175415039062,234.16856384277344,182.89175415039062,234.16856384277344,186.4362030029297
21,layer3,0,269.37322998046875,0.686195969581604,201.76956176757812,267.63494873046875,201.76956176757812,267.63494873046875,198.08116149902344
22,layer3,0,272.9961242675781,0.6379323601722717,171.7903594970703,250.1651153564453,171.7903594970703,250.1651153564453,169.1079559326172
23,layer3,0,274.0982360839844,0.654587984085083,190.78713989257812,256.2087707519531,190.78713989257812,256.2087707519531,193.40069580078125
24,layer3,0,274.3334045410156,0.6760308146476746,207.4485321044922,267.7621765136719,207.4485321044922,267.7621765136719,205.7170867919922
25,layer3,0,268.4818420410156,0.6806971430778503,198.30340576171875,261.5451965332031,198.30340576171875,261.5451965332031,196.68939208984375
26,layer3,0,243.05418395996094,0.7235569357872009,190.53492736816406,247.4458770751953,190.53492736816406,247.4458770751953,191.81268310546875
27,layer3,0,251.36306762695312,0.6854090094566345,181.59327697753906,242.73780822753906,181.59327697753906,242.73780822753906,179.89923095703125
28,layer3,0,264.79217529296875,0.6708403825759888,190.5896759033203,250.9131317138672,190.5896759033203,250.9131317138672,188.53866577148438
29,layer3,0,265.9170837402344,0.6696009635925293,200.81565856933594,254.84181213378906,200.81565856933594,254.84181213378906,200.56582641601562
30,layer3,0,251.65945434570312,0.6961899399757385,186.65635681152344,238.9405059814453,186.65635681152344,238.9405059814453,191.4388427734375
31,layer3,0,267.72100830078125,0.6740022301673889,202.8685760498047,261.0208435058594,202.8685760498047,261.0208435058594,203.15472412109375
32,layer3,0,261.7171630859375,0.6644672155380249,170.1300506591797,245.2587890625,170.1300506591797,245.2587890625,170.35093688964844
33,layer3,0,289.5923156738281,0.6153250336647034,194.07839965820312,253.18862915039062,194.07839965820312,253.18862915039062,193.5574493408203
34,layer3,0,270.633056640625,0.6729444265365601,203.1283721923828,258.08355712890625,203.1283721923828,258.08355712890625,203.66810607910156
35,layer3,0,286.0682373046875,0.6328405737876892,196.838623046875,259.7777404785156,196.838623046875,259.7777404785156,193.6982421875
36,layer3,0,234.87765502929688,0.7193039655685425,180.7695770263672,238.40878295898438,180.7695770263672,238.40878295898438,176.2443084716797
37,layer3,0,254.7911834716797,0.6813093423843384,180.5675048828125,240.0844268798828,180.5675048828125,240.0844268798828,181.1221160888672
38,layer3,0,240.2003936767578,0.7122186422348022,183.80213928222656,238.21011352539062,183.80213928222656,238.21011352539062,182.84024047851562
39,layer3,0,269.7274475097656,0.6667619943618774,193.9376983642578,250.70826721191406,193.9376983642578,250.70826721191406,197.4400177001953
40,layer3,0,225.0703125,0.743253231048584,184.93316650390625,235.51063537597656,184.93316650390625,235.51063537597656,182.28631591796875
41,layer3,0,278.22802734375,0.6460843086242676,192.65586853027344,254.73028564453125,192.65586853027344,254.73028564453125,193.38717651367188
42,layer3,0,264.47711181640625,0.6712505221366882,191.7635498046875,248.30899047851562,191.7635498046875,248.30899047851562,194.1986846923828
43,layer3,0,241.8892059326172,0.7077974677085876,179.75006103515625,234.8152618408203,179.75006103515625,234.8152618408203,186.26675415039062
